Stim	Lux	Yellow	Red	Blue	Blue2	Trig
10	56.0	1800	0	789	0	1
10	121.0	1800	0	789	0	1
10	136.0	1800	0	789	0	1
10	136.0	1800	0	789	0	1
10	137.0	1800	0	789	0	1
10	136.0	1800	0	789	0	1
10	136.0	1800	0	789	0	1
10	137.0	1800	0	789	0	1
10	137.0	1800	0	789	0	1
10	137.0	1800	0	789	0	1
10	137.0	1800	0	789	0	1
10	136.0	1800	0	789	0	1
10	137.0	1800	0	789	0	1
10	137.0	1800	0	789	0	1
10	136.0	1800	0	789	0	1
10	137.0	1800	0	789	0	1
10	136.0	1800	0	789	0	1
10	136.0	1800	0	789	0	1
10	137.0	1800	0	789	0	1
