Stim	HueR	HueG	HueB	HueC	HueCT	HueLux	Yellow	Red	Green	Trig
10	2118	485	394	2843	1982	0.0	2400	1066	0	1
10	2112	483	393	2834	1982	0.0	2400	1066	0	1
10	2116	485	394	2841	1982	0.0	2400	1066	0	1
10	2115	483	393	2837	1983	0.0	2400	1066	0	1
10	2114	485	394	2838	1981	0.0	2400	1066	0	1
10	2115	483	393	2836	1983	0.0	2400	1066	0	1
10	2116	485	394	2840	1981	0.0	2400	1066	0	1
10	2112	483	393	2832	1983	0.0	2400	1066	0	1
10	2118	485	394	2843	1981	0.0	2400	1066	0	1
10	2112	483	393	2833	1982	0.0	2400	1066	0	1
10	2114	485	394	2839	1982	0.0	2400	1066	0	1
10	2115	483	393	2836	1983	0.0	2400	1066	0	0
10	2114	485	394	2838	1981	0.0	2400	1066	0	0
10	886	414	259	1534	1983	0.0	2400	1066	0	0
10	304	384	197	923	2467	176.0	2400	1066	0	0
10	302	381	196	916	3859	363.0	2400	1066	0	0
10	302	381	195	916	3863	359.0	2400	1066	0	0
10	304	384	197	922	3851	360.0	2400	1066	0	0
11	302	381	195	916	3859	363.0	2400	0	888	1
11	380	995	441	1870	3851	360.0	2400	0	888	1
11	459	1649	702	2882	5812	1124.0	2400	0	888	1
11	461	1651	704	2888	7218	1939.0	2400	0	888	1
11	460	1652	704	2887	7209	1940.0	2400	0	888	1
11	461	1651	704	2888	7221	1942.0	2400	0	888	1
11	459	1649	702	2883	7209	1940.0	2400	0	888	1
11	462	1654	705	2892	7218	1939.0	2400	0	888	1
11	459	1649	702	2883	7204	1944.0	2400	0	888	1
11	461	1652	704	2888	7218	1939.0	2400	0	888	1
11	460	1652	704	2887	7209	1942.0	2400	0	888	1
11	461	1651	703	2887	7221	1942.0	2400	0	888	1
11	460	1651	703	2886	7201	1941.0	2400	0	888	1
11	461	1653	704	2891	7213	1942.0	2400	0	888	1
11	460	1650	703	2884	7209	1944.0	2400	0	888	1
11	461	1654	704	2891	7213	1940.0	2400	0	888	1
11	461	1651	703	2885	7209	1945.0	2400	0	888	1
11	460	1652	704	2888	7201	1941.0	2400	0	888	1
11	461	1651	703	2886	7221	1942.0	2400	0	888	1
11	460	1650	703	2884	7201	1941.0	2400	0	888	1
11	461	1653	704	2889	7213	1940.0	2400	0	888	1
11	460	1650	703	2884	7209	1944.0	2400	0	888	1
11	460	1650	703	2885	7213	1940.0	2400	0	888	1
11	461	1653	704	2889	7213	1940.0	2400	0	888	1
11	460	1650	703	2884	7209	1944.0	2400	0	888	1
11	461	1651	703	2887	7213	1940.0	2400	0	888	1
11	460	1652	704	2888	7201	1941.0	2400	0	888	1
11	460	1650	703	2885	7221	1942.0	2400	0	888	1
11	460	1652	703	2887	7213	1940.0	2400	0	888	0
11	355	796	361	1560	7213	1943.0	2400	0	888	0
