Stim	HueR	HueG	HueB	HueC	HueCT	HueLux	Yellow	Red	Green	Trig
12	878	1441	837	3174	5023	1378.0	2400	355	666	0
12	354	483	405	1278	5023	1376.0	2400	355	666	0
12	331	443	387	1197	5749	350.0	2400	355	666	0
12	331	443	387	1197	5845	308.0	2400	355	666	0
12	330	443	386	1196	5845	308.0	2400	355	666	0
12	330	442	386	1195	5847	309.0	2400	355	666	0
12	330	442	386	1195	5847	307.0	2400	355	666	0
13	330	442	386	1194	5847	307.0	2400	711	444	1
13	1133	864	622	2586	5847	307.0	2400	711	444	1
13	1540	1078	741	3290	3458	540.0	2400	711	444	1
13	1540	1078	742	3290	3179	659.0	2400	711	444	1
13	1541	1078	741	3290	3180	658.0	2400	711	444	1
13	1540	1078	741	3289	3177	658.0	2400	711	444	1
13	1540	1079	742	3290	3178	659.0	2400	711	444	1
13	1541	1076	741	3288	3180	660.0	2400	711	444	1
13	1542	1079	743	3294	3177	655.0	2400	711	444	1
13	1538	1076	740	3284	3180	658.0	2400	711	444	1
13	1542	1079	743	3295	3178	657.0	2400	711	444	1
13	1538	1075	740	3283	3182	658.0	2400	711	444	1
13	1542	1079	742	3294	3178	655.0	2400	711	444	1
13	1538	1077	740	3285	3179	659.0	2400	711	444	1
13	1541	1078	742	3292	3178	658.0	2400	711	444	1
13	1541	1078	741	3290	3180	658.0	2400	711	444	1
13	1541	1080	743	3295	3177	658.0	2400	711	444	1
13	1542	1079	742	3294	3183	660.0	2400	711	444	1
13	1542	1082	745	3301	3179	659.0	2400	711	444	1
13	1542	1079	743	3294	3187	661.0	2400	711	444	1
13	1545	1084	746	3306	3180	658.0	2400	711	444	1
13	1540	1079	742	3292	3186	663.0	2400	711	444	1
13	1545	1083	746	3305	3182	660.0	2400	711	444	1
13	1539	1078	742	3291	3186	661.0	2400	711	444	1
13	1542	1079	743	3296	3183	658.0	2400	711	444	1
13	1540	1080	744	3295	3182	658.0	2400	711	444	1
13	1541	1079	743	3294	3187	660.0	2400	711	444	1
13	1541	1082	745	3299	3183	658.0	2400	711	444	0
13	450	505	422	1403	3188	662.0	2400	711	444	0
13	333	447	390	1207	4963	342.0	2400	711	444	0
13	331	444	388	1200	5853	311.0	2400	711	444	0
13	333	447	391	1208	5857	309.0	2400	711	444	0
13	332	445	389	1203	5864	311.0	2400	711	444	0
13	334	448	392	1211	5855	309.0	2400	711	444	0
14	332	446	390	1205	5862	311.0	2400	1066	222	1
14	1664	659	586	2810	5866	310.0	2400	1066	222	1
14	2227	747	667	3483	2657	71.0	2400	1066	222	1
14	2224	749	668	3485	2433	0.0	2400	1066	222	1
14	2226	748	667	3484	2438	0.0	2400	1066	222	1
14	2227	750	669	3489	2435	0.0	2400	1066	222	1
14	2223	748	667	3482	2438	0.0	2400	1066	222	1
14	2229	750	669	3491	2437	0.0	2400	1066	222	1
14	2223	748	668	3483	2437	0.0	2400	1066	222	1
14	2226	748	668	3485	2438	0.0	2400	1066	222	1
14	2223	748	668	3482	2437	0.0	2400	1066	222	1
14	2226	748	667	3484	2438	0.0	2400	1066	222	1
14	2222	747	667	3479	2435	0.0	2400	1066	222	1
14	2226	747	667	3482	2437	0.0	2400	1066	222	1
14	2224	747	667	3479	2434	0.0	2400	1066	222	1
14	2221	745	666	3475	2435	0.0	2400	1066	222	1
14	2225	746	666	3478	2436	0.0	2400	1066	222	1
14	2220	745	666	3474	2433	0.0	2400	1066	222	1
14	2224	745	665	3476	2436	0.0	2400	1066	222	1
14	2222	745	666	3476	2431	0.0	2400	1066	222	1
14	2220	744	665	3471	2435	0.0	2400	1066	222	1
14	2224	745	666	3478	2433	0.0	2400	1066	222	1
14	2219	744	664	3470	2434	0.0	2400	1066	222	1
14	2224	745	666	3478	2433	0.0	2400	1066	222	1
14	2221	744	665	3472	2434	0.0	2400	1066	222	1
14	2221	746	666	3476	2433	0.0	2400	1066	222	1
14	2223	745	665	3475	2436	0.0	2400	1066	222	1
14	2223	744	665	3475	2432	0.0	2400	1066	222	0
14	521	477	419	1434	2433	0.0	2400	1066	222	0
14	331	446	389	1203	4455	277.0	2400	1066	222	0
14	333	448	391	1210	5868	311.0	2400	1066	222	0
14	332	446	389	1203	5864	312.0	2400	1066	222	0
14	333	448	391	1210	5855	311.0	2400	1066	222	0
14	331	445	389	1202	5864	312.0	2400	1066	222	0
15	333	448	391	1209	5868	310.0	2400	1422	0	1
15	2155	547	587	3129	5864	312.0	2400	1422	0	1
15	2923	592	673	3947	2321	0.0	2400	1422	0	1
15	2924	589	670	3942	2142	0.0	2400	1422	0	1
15	2928	592	673	3951	2138	0.0	2400	1422	0	1
15	2921	589	670	3939	2140	0.0	2400	1422	0	1
15	2929	592	673	3953	2139	0.0	2400	1422	0	1
15	2923	590	670	3941	2141	0.0	2400	1422	0	1
15	2926	593	673	3951	2137	0.0	2400	1422	0	1
15	2927	591	672	3949	2141	0.0	2400	1422	0	1
15	2925	595	674	3953	2140	0.0	2400	1422	0	1
15	2928	596	676	3959	2143	0.0	2400	1422	0	1
