Stim	R	G	B	C	Temp	HueLux	Yellow	Red	Blue	Blue2	Trig
13	1492	189	367	1901	2180	0.0	0	1500	1184	0	1
13	1488	188	366	1896	2179	0.0	0	1500	1184	0	1
13	1494	189	367	1903	2179	0.0	0	1500	1184	0	1
13	1445	187	366	1857	2211	0.0	0	1500	1184	0	1
13	1444	187	366	1855	2209	0.0	0	1500	1184	0	1
13	1444	187	366	1854	2209	0.0	0	1500	1184	0	1
13	1443	187	366	1856	2212	0.0	0	1500	1184	0	1
13	1442	187	365	1853	2210	0.0	0	1500	1184	0	1
13	1445	187	366	1857	2211	0.0	0	1500	1184	0	1
13	1443	187	366	1855	2212	0.0	0	1500	1184	0	1
13	1449	187	366	1860	2206	0.0	0	1500	1184	0	1
13	1445	187	366	1857	2211	0.0	0	1500	1184	0	1
13	1443	187	365	1853	2207	0.0	0	1500	1184	0	1
13	1445	187	367	1857	2211	0.0	0	1500	1184	0	1
13	1483	188	366	1891	2182	0.0	0	1500	1184	0	1
13	1495	189	367	1905	2178	0.0	0	1500	1184	0	0
13	1489	188	366	1897	2179	0.0	0	1500	1184	0	0
13	1082	147	203	1325	1946	0.0	0	1500	1184	0	0
13	179	98	104	371	3558	20.0	0	1500	1184	0	0
13	180	98	104	373	3555	20.0	0	1500	1184	0	0
13	179	97	104	371	3568	18.0	0	1500	1184	0	0
13	180	98	104	373	3555	20.0	0	1500	1184	0	0
14	179	98	104	371	3558	20.0	0	1500	1315	0	1
14	180	98	104	373	3555	20.0	0	1500	1315	0	1
14	179	98	104	371	3558	20.0	0	1500	1315	0	1
14	1446	189	377	1871	2241	0.0	0	1500	1315	0	1
14	1495	191	382	1922	2218	0.0	0	1500	1315	0	1
14	1490	191	382	1917	2221	0.0	0	1500	1315	0	1
14	1496	192	383	1924	2221	0.0	0	1500	1315	0	1
14	1490	191	382	1917	2221	0.0	0	1500	1315	0	1
14	1492	192	382	1919	2220	0.0	0	1500	1315	0	1
14	1495	192	382	1922	2218	0.0	0	1500	1315	0	1
14	1490	192	382	1917	2221	0.0	0	1500	1315	0	1
14	1492	191	382	1919	2220	0.0	0	1500	1315	0	1
14	1489	192	382	1917	2222	0.0	0	1500	1315	0	1
14	1489	191	382	1916	2222	0.0	0	1500	1315	0	1
14	1462	191	382	1892	2242	0.0	0	1500	1315	0	1
14	1445	190	382	1876	2255	0.0	0	1500	1315	0	1
14	1451	190	382	1881	2249	0.0	0	1500	1315	0	1
14	1445	190	382	1875	2253	0.0	0	1500	1315	0	1
14	1445	190	382	1876	2255	0.0	0	1500	1315	0	1
